id,kode_provinsi,nama_provinsi,nama_pos_hujan,nama_stasiun_hujan,bulan,jumlah_curah_hujan,satuan,tahun
2533,,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,JANUARI,15.68,MILIMETER,2023
2534,,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,FEBRUARI,43.0,MILIMETER,2023
2535,,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,MARET,48.41,MILIMETER,2023
2536,,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,APRIL,44.3,MILIMETER,2023
2537,,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,MEI,49.32,MILIMETER,2023
2538,,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,JUNI,65.69,MILIMETER,2023
2539,,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,JULI,5.0,MILIMETER,2023
2540,,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,AGUSTUS,4.32,MILIMETER,2023
2541,,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,SEPTEMBER,7.96,MILIMETER,2023
2542,,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,OKTOBER,38.0,MILIMETER,2023
2543,,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,NOVEMBER,55.0,MILIMETER,2023
2544,,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,DESEMBER,85.0,MILIMETER,2023
2545,,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,JANUARI,18.0,MILIMETER,2023
2546,,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,FEBRUARI,46.0,MILIMETER,2023
2547,,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,MARET,53.0,MILIMETER,2023
2548,,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,APRIL,38.0,MILIMETER,2023
2549,,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,MEI,72.0,MILIMETER,2023
2550,,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,JUNI,27.0,MILIMETER,2023
2551,,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,JULI,12.0,MILIMETER,2023
2552,,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,AGUSTUS,0.0,MILIMETER,2023
2553,,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,SEPTEMBER,0.0,MILIMETER,2023
2554,,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,OKTOBER,35.0,MILIMETER,2023
2555,,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,NOVEMBER,94.0,MILIMETER,2023
2556,,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,DESEMBER,64.0,MILIMETER,2023
2557,,JAWA BARAT,CISADEA-CIBARENO,CISALADA,JANUARI,26.0,MILIMETER,2023
2558,,JAWA BARAT,CISADEA-CIBARENO,CISALADA,FEBRUARI,44.0,MILIMETER,2023
2559,,JAWA BARAT,CISADEA-CIBARENO,CISALADA,MARET,48.0,MILIMETER,2023
2560,,JAWA BARAT,CISADEA-CIBARENO,CISALADA,APRIL,56.0,MILIMETER,2023
2561,,JAWA BARAT,CISADEA-CIBARENO,CISALADA,MEI,82.0,MILIMETER,2023
2562,,JAWA BARAT,CISADEA-CIBARENO,CISALADA,JUNI,29.0,MILIMETER,2023
2563,,JAWA BARAT,CISADEA-CIBARENO,CISALADA,JULI,13.0,MILIMETER,2023
2564,,JAWA BARAT,CISADEA-CIBARENO,CISALADA,AGUSTUS,3.0,MILIMETER,2023
2565,,JAWA BARAT,CISADEA-CIBARENO,CISALADA,SEPTEMBER,3.0,MILIMETER,2023
2566,,JAWA BARAT,CISADEA-CIBARENO,CISALADA,OKTOBER,18.0,MILIMETER,2023
2567,,JAWA BARAT,CISADEA-CIBARENO,CISALADA,NOVEMBER,86.0,MILIMETER,2023
2568,,JAWA BARAT,CISADEA-CIBARENO,CISALADA,DESEMBER,76.0,MILIMETER,2023
2569,,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,JANUARI,16.0,MILIMETER,2023
2570,,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,FEBRUARI,32.0,MILIMETER,2023
2571,,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,MARET,222.0,MILIMETER,2023
2572,,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,APRIL,25.0,MILIMETER,2023
2573,,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,MEI,55.0,MILIMETER,2023
2574,,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,JUNI,29.0,MILIMETER,2023
2575,,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,JULI,7.0,MILIMETER,2023
2576,,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,AGUSTUS,10.0,MILIMETER,2023
2577,,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,SEPTEMBER,0.0,MILIMETER,2023
2578,,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,OKTOBER,23.0,MILIMETER,2023
2579,,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,NOVEMBER,65.0,MILIMETER,2023
2580,,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,DESEMBER,47.0,MILIMETER,2023
2581,,JAWA BARAT,CISADEA-CIBARENO,CITARIK,JANUARI,43.0,MILIMETER,2023
2582,,JAWA BARAT,CISADEA-CIBARENO,CITARIK,FEBRUARI,63.0,MILIMETER,2023
2583,,JAWA BARAT,CISADEA-CIBARENO,CITARIK,MARET,82.0,MILIMETER,2023
2584,,JAWA BARAT,CISADEA-CIBARENO,CITARIK,APRIL,107.0,MILIMETER,2023
2585,,JAWA BARAT,CISADEA-CIBARENO,CITARIK,MEI,67.0,MILIMETER,2023
2586,,JAWA BARAT,CISADEA-CIBARENO,CITARIK,JUNI,43.5,MILIMETER,2023
2587,,JAWA BARAT,CISADEA-CIBARENO,CITARIK,JULI,22.0,MILIMETER,2023
2588,,JAWA BARAT,CISADEA-CIBARENO,CITARIK,AGUSTUS,0.0,MILIMETER,2023
2589,,JAWA BARAT,CISADEA-CIBARENO,CITARIK,SEPTEMBER,0.0,MILIMETER,2023
2590,,JAWA BARAT,CISADEA-CIBARENO,CITARIK,OKTOBER,37.5,MILIMETER,2023
2591,,JAWA BARAT,CISADEA-CIBARENO,CITARIK,NOVEMBER,79.0,MILIMETER,2023
2592,,JAWA BARAT,CISADEA-CIBARENO,CITARIK,DESEMBER,78.0,MILIMETER,2023
2593,,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,JANUARI,38.0,MILIMETER,2023
2594,,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,FEBRUARI,55.0,MILIMETER,2023
2595,,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,MARET,62.0,MILIMETER,2023
2596,,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,APRIL,54.0,MILIMETER,2023
2597,,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,MEI,27.0,MILIMETER,2023
2598,,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,JUNI,60.0,MILIMETER,2023
2599,,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,JULI,18.0,MILIMETER,2023
2600,,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,AGUSTUS,27.0,MILIMETER,2023
2601,,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,SEPTEMBER,28.0,MILIMETER,2023
2602,,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,OKTOBER,35.0,MILIMETER,2023
2603,,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,NOVEMBER,48.0,MILIMETER,2023
2604,,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,DESEMBER,73.0,MILIMETER,2023
2605,,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,JANUARI,29.0,MILIMETER,2023
2606,,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,FEBRUARI,60.0,MILIMETER,2023
2607,,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,MARET,62.0,MILIMETER,2023
2608,,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,APRIL,24.5,MILIMETER,2023
2609,,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,MEI,46.0,MILIMETER,2023
2610,,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,JUNI,30.0,MILIMETER,2023
2611,,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,JULI,71.0,MILIMETER,2023
2612,,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,AGUSTUS,1.0,MILIMETER,2023
2613,,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,SEPTEMBER,0.0,MILIMETER,2023
2614,,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,OKTOBER,4.5,MILIMETER,2023
2615,,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,NOVEMBER,55.5,MILIMETER,2023
2616,,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,DESEMBER,37.5,MILIMETER,2023
2617,,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,JANUARI,21.0,MILIMETER,2023
2618,,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,FEBRUARI,75.0,MILIMETER,2023
2619,,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,MARET,52.0,MILIMETER,2023
2620,,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,APRIL,83.0,MILIMETER,2023
2621,,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,MEI,91.0,MILIMETER,2023
2622,,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,JUNI,31.0,MILIMETER,2023
2623,,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,JULI,21.0,MILIMETER,2023
2624,,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,AGUSTUS,5.0,MILIMETER,2023
2625,,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,SEPTEMBER,23.0,MILIMETER,2023
2626,,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,OKTOBER,17.0,MILIMETER,2023
2627,,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,NOVEMBER,92.0,MILIMETER,2023
2628,,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,DESEMBER,87.0,MILIMETER,2023
2629,,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,JANUARI,28.0,MILIMETER,2023
2630,,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,FEBRUARI,67.0,MILIMETER,2023
2631,,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,MARET,82.0,MILIMETER,2023
2632,,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,APRIL,68.0,MILIMETER,2023
2633,,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,MEI,27.0,MILIMETER,2023
2634,,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,JUNI,64.0,MILIMETER,2023
2635,,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,JULI,72.3,MILIMETER,2023
2636,,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,AGUSTUS,5.4,MILIMETER,2023
2637,,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,SEPTEMBER,3.0,MILIMETER,2023
2638,,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,OKTOBER,43.0,MILIMETER,2023
2639,,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,NOVEMBER,80.5,MILIMETER,2023
2640,,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,DESEMBER,40.0,MILIMETER,2023
2641,,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,JANUARI,48.6,MILIMETER,2023
2642,,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,FEBRUARI,76.0,MILIMETER,2023
2643,,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,MARET,70.6,MILIMETER,2023
2644,,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,APRIL,46.0,MILIMETER,2023
2645,,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,MEI,34.0,MILIMETER,2023
2646,,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,JUNI,160.8,MILIMETER,2023
2647,,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,JULI,38.2,MILIMETER,2023
2648,,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,AGUSTUS,3.0,MILIMETER,2023
2649,,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,SEPTEMBER,1.6,MILIMETER,2023
2650,,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,OKTOBER,20.2,MILIMETER,2023
2651,,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,NOVEMBER,92.0,MILIMETER,2023
2652,,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,DESEMBER,122.4,MILIMETER,2023
2653,,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JANUARI,30.0,MILIMETER,2023
2654,,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,FEBRUARI,42.0,MILIMETER,2023
2655,,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,MARET,41.0,MILIMETER,2023
2656,,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,APRIL,48.0,MILIMETER,2023
2657,,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,MEI,94.0,MILIMETER,2023
2658,,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JUNI,70.0,MILIMETER,2023
2659,,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JULI,3.0,MILIMETER,2023
2660,,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,AGUSTUS,2.0,MILIMETER,2023
2661,,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,SEPTEMBER,1.0,MILIMETER,2023
2662,,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,OKTOBER,34.0,MILIMETER,2023
2663,,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,NOVEMBER,97.0,MILIMETER,2023
2664,,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,DESEMBER,94.0,MILIMETER,2023
2665,,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JANUARI,16.0,MILIMETER,2023
2666,,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,FEBRUARI,74.0,MILIMETER,2023
2667,,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,MARET,56.0,MILIMETER,2023
2668,,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,APRIL,46.0,MILIMETER,2023
2669,,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,MEI,37.0,MILIMETER,2023
2670,,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JUNI,25.0,MILIMETER,2023
2671,,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JULI,27.0,MILIMETER,2023
2672,,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,AGUSTUS,0.0,MILIMETER,2023
2673,,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,SEPTEMBER,0.0,MILIMETER,2023
2674,,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,OKTOBER,31.0,MILIMETER,2023
2675,,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,NOVEMBER,55.0,MILIMETER,2023
2676,,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,DESEMBER,81.0,MILIMETER,2023
2677,,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,JANUARI,34.42,MILIMETER,2023
2678,,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,FEBRUARI,43.5,MILIMETER,2023
2679,,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,MARET,104.79,MILIMETER,2023
2680,,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,APRIL,35.46,MILIMETER,2023
2681,,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,MEI,54.55,MILIMETER,2023
2682,,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,JUNI,23.18,MILIMETER,2023
2683,,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,JULI,18.0,MILIMETER,2023
2684,,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,AGUSTUS,4.5,MILIMETER,2023
2685,,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,SEPTEMBER,14.0,MILIMETER,2023
2686,,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,OKTOBER,17.5,MILIMETER,2023
2687,,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,NOVEMBER,54.0,MILIMETER,2023
2688,,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,DESEMBER,62.5,MILIMETER,2023
2689,,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,JANUARI,40.0,MILIMETER,2023
2690,,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,FEBRUARI,42.0,MILIMETER,2023
2691,,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,MARET,64.0,MILIMETER,2023
2692,,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,APRIL,68.0,MILIMETER,2023
2693,,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,MEI,37.0,MILIMETER,2023
2694,,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,JUNI,135.0,MILIMETER,2023
2695,,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,JULI,24.0,MILIMETER,2023
2696,,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,AGUSTUS,0.0,MILIMETER,2023
2697,,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,SEPTEMBER,0.0,MILIMETER,2023
2698,,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,OKTOBER,23.5,MILIMETER,2023
2699,,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,NOVEMBER,35.0,MILIMETER,2023
2700,,JAWA BARAT,CISADEA-CIBARENO,TANGGEUNG,DESEMBER,42.0,MILIMETER,2023
2701,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,JANUARI,184.0,MILIMETER,2024
2702,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,FEBRUARI,124.0,MILIMETER,2024
2703,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,MARET,178.0,MILIMETER,2024
2704,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,APRIL,143.0,MILIMETER,2024
2705,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,MEI,123.0,MILIMETER,2024
2706,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,JUNI,274.0,MILIMETER,2024
2707,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,JULI,139.0,MILIMETER,2024
2708,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,AGUSTUS,71.0,MILIMETER,2024
2709,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,SEPTEMBER,175.0,MILIMETER,2024
2710,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,OKTOBER,113.0,MILIMETER,2024
2711,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,NOVEMBER,238.0,MILIMETER,2024
2712,,JAWA BARAT,CISADEA-CIBARENO,BATU KARUT,DESEMBER,204.0,MILIMETER,2024
2713,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,JANUARI,86.0,MILIMETER,2024
2714,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,FEBRUARI,68.0,MILIMETER,2024
2715,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,MARET,68.0,MILIMETER,2024
2716,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,APRIL,74.0,MILIMETER,2024
2717,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,MEI,46.0,MILIMETER,2024
2718,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,JUNI,68.0,MILIMETER,2024
2719,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,JULI,46.0,MILIMETER,2024
2720,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,AGUSTUS,16.0,MILIMETER,2024
2721,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,SEPTEMBER,67.0,MILIMETER,2024
2722,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,OKTOBER,58.0,MILIMETER,2024
2723,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,NOVEMBER,177.0,MILIMETER,2024
2724,,JAWA BARAT,CISADEA-CIBARENO,CIAUL PASIR,DESEMBER,,MILIMETER,2024
2725,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,JANUARI,140.0,MILIMETER,2024
2726,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,FEBRUARI,62.0,MILIMETER,2024
2727,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,MARET,86.0,MILIMETER,2024
2728,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,APRIL,96.0,MILIMETER,2024
2729,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,MEI,4.0,MILIMETER,2024
2730,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,JUNI,129.9,MILIMETER,2024
2731,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,JULI,64.0,MILIMETER,2024
2732,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,AGUSTUS,2.5,MILIMETER,2024
2733,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,SEPTEMBER,19.5,MILIMETER,2024
2734,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,OKTOBER,18.0,MILIMETER,2024
2735,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,NOVEMBER,105.0,MILIMETER,2024
2736,,JAWA BARAT,CISADEA-CIBARENO,CIBARUSAH-CIKARANG NGULUWUNG,DESEMBER,325.0,MILIMETER,2024
2737,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,JANUARI,78.0,MILIMETER,2024
2738,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,FEBRUARI,48.0,MILIMETER,2024
2739,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,MARET,93.0,MILIMETER,2024
2740,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,APRIL,64.0,MILIMETER,2024
2741,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,MEI,23.0,MILIMETER,2024
2742,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,JUNI,121.0,MILIMETER,2024
2743,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,JULI,11.0,MILIMETER,2024
2744,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,AGUSTUS,1.5,MILIMETER,2024
2745,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,SEPTEMBER,46.0,MILIMETER,2024
2746,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,OKTOBER,106.0,MILIMETER,2024
2747,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,NOVEMBER,184.0,MILIMETER,2024
2748,,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,DESEMBER,157.0,MILIMETER,2024
2749,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JANUARI,102.0,MILIMETER,2024
2750,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,FEBRUARI,36.0,MILIMETER,2024
2751,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,MARET,33.0,MILIMETER,2024
2752,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,APRIL,215.0,MILIMETER,2024
2753,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,MEI,39.0,MILIMETER,2024
2754,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JUNI,64.0,MILIMETER,2024
2755,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JULI,31.0,MILIMETER,2024
2756,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,AGUSTUS,1.0,MILIMETER,2024
2757,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,SEPTEMBER,32.0,MILIMETER,2024
2758,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,OKTOBER,67.0,MILIMETER,2024
2759,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,NOVEMBER,114.0,MILIMETER,2024
2760,,JAWA BARAT,CISADEA-CIBARENO,CICATIH,DESEMBER,114.0,MILIMETER,2024
2761,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JANUARI,63.5,MILIMETER,2024
2762,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,FEBRUARI,62.0,MILIMETER,2024
2763,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,MARET,41.0,MILIMETER,2024
2764,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,APRIL,8.5,MILIMETER,2024
2765,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,MEI,9.5,MILIMETER,2024
2766,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JUNI,79.0,MILIMETER,2024
2767,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JULI,29.0,MILIMETER,2024
2768,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,AGUSTUS,4.5,MILIMETER,2024
2769,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,SEPTEMBER,22.5,MILIMETER,2024
2770,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,OKTOBER,36.5,MILIMETER,2024
2771,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,NOVEMBER,110.0,MILIMETER,2024
2772,,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,DESEMBER,139.5,MILIMETER,2024
2773,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JANUARI,130.0,MILIMETER,2024
2774,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,FEBRUARI,75.0,MILIMETER,2024
2775,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,MARET,125.0,MILIMETER,2024
2776,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,APRIL,162.0,MILIMETER,2024
2777,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,MEI,5.0,MILIMETER,2024
2778,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JUNI,175.0,MILIMETER,2024
2779,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JULI,46.0,MILIMETER,2024
2780,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,AGUSTUS,4.0,MILIMETER,2024
2781,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,SEPTEMBER,13.0,MILIMETER,2024
2782,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,OKTOBER,56.5,MILIMETER,2024
2783,,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,NOVEMBER,53.0,MILIMETER,2024
